α,β,π_bar,iterations_until_convergence,is_converged
0.2125,1.62,0.28948750633720677,200000,"Bool[0, 0]"
0.2225,1.44,0.23322721119034978,200000,"Bool[0, 0]"
0.1125,0.74,0.25589672581644773,200000,"Bool[0, 0]"
0.2475,1.26,0.2888528660530325,200000,"Bool[0, 0]"
0.22,1.94,0.2776471077878533,200000,"Bool[0, 0]"
0.065,1.5,0.25781259495893055,200000,"Bool[0, 0]"
0.045,0.2,0.24874758048241558,200000,"Bool[0, 0]"
0.1675,0.48,0.26761791261915074,200000,"Bool[0, 0]"
0.0025,0.04,0.2782782446321607,101374,"Bool[1, 1]"
0.175,1.0,0.26513288351477804,200000,"Bool[0, 0]"
0.1075,1.32,0.25488178806934525,200000,"Bool[0, 0]"
0.175,0.34,0.2975702993144653,200000,"Bool[0, 0]"
0.215,1.26,0.2717937763461394,200000,"Bool[0, 0]"
0.0575,0.9,0.2949345062458859,200000,"Bool[0, 0]"
0.025,1.66,0.2559850500416842,200000,"Bool[0, 0]"
0.07,1.04,0.3062766331632625,200000,"Bool[0, 0]"
0.2325,0.14,0.29973036118977525,200000,"Bool[0, 0]"
0.18,1.32,0.2793469802305333,200000,"Bool[0, 0]"
0.06,1.8,0.28287316822463926,200000,"Bool[0, 0]"
0.1925,1.3,0.314285897727166,200000,"Bool[0, 0]"
0.1975,1.24,0.2908243079767116,200000,"Bool[0, 0]"
0.135,0.68,0.23315692525162834,200000,"Bool[0, 0]"
0.06,1.44,0.29570782601809786,200000,"Bool[0, 0]"
0.095,0.18,0.23600469296709048,200000,"Bool[0, 0]"
0.18,0.82,0.26088336022254277,200000,"Bool[0, 0]"
0.035,1.18,0.2966638721069962,200000,"Bool[0, 0]"
0.075,0.56,0.2964305025952376,200000,"Bool[0, 0]"
0.055,1.84,0.3044893978976181,200000,"Bool[0, 0]"
0.025,0.68,0.29508644301003123,200000,"Bool[0, 0]"
0.1825,1.34,0.22634355353091012,200000,"Bool[0, 0]"
0.2125,0.68,0.25857203443894994,200000,"Bool[0, 0]"
0.145,0.96,0.283860488803209,200000,"Bool[0, 0]"
0.19,0.9,0.29149752533856943,200000,"Bool[0, 0]"
0.24,0.98,0.2759934932315542,200000,"Bool[0, 0]"
0.24,0.62,0.22884388054337557,200000,"Bool[0, 0]"
0.0025,1.52,0.2509404805434786,200000,"Bool[0, 0]"
0.0725,0.3,0.2480490722957156,200000,"Bool[0, 0]"
0.13,1.1,0.2239313441500126,200000,"Bool[0, 0]"
0.245,1.32,0.23185352240319146,200000,"Bool[0, 0]"
0.165,0.92,0.2589914560676603,200000,"Bool[0, 0]"
0.065,1.82,0.27913916783953274,200000,"Bool[0, 0]"
0.1025,1.62,0.22926892602689808,200000,"Bool[0, 0]"
0.08,0.12,0.2822306867011399,200000,"Bool[0, 0]"
0.12,1.74,0.3138861092237984,200000,"Bool[0, 0]"
0.06,0.44,0.2877054907886185,200000,"Bool[0, 0]"
0.245,1.58,0.30896438150364264,200000,"Bool[0, 0]"
0.24,1.66,0.23275511403177263,200000,"Bool[0, 0]"
0.06,1.72,0.2718785181846469,200000,"Bool[0, 0]"
0.23,0.84,0.2736635075973144,200000,"Bool[0, 0]"
0.02,0.72,0.2586672111745776,200000,"Bool[0, 0]"
0.095,0.84,0.2419117353488219,200000,"Bool[0, 0]"
0.1425,1.52,0.3049503384287906,200000,"Bool[0, 0]"
0.055,0.94,0.2616651089908296,200000,"Bool[0, 0]"
0.1525,0.02,0.26392399666823496,200000,"Bool[0, 0]"
0.2225,1.16,0.2577306400439881,200000,"Bool[0, 0]"
0.15,0.06,0.29464383790315496,200000,"Bool[0, 0]"
0.1225,0.66,0.24851130805651822,200000,"Bool[0, 0]"
0.05,0.42,0.23185352240319146,200000,"Bool[0, 0]"
0.0875,1.42,0.2632742297756845,200000,"Bool[0, 0]"
0.095,0.3,0.24269786230425397,200000,"Bool[0, 0]"
0.22,0.94,0.2507741659209013,200000,"Bool[0, 0]"
0.02,0.32,0.27680690095472266,200000,"Bool[0, 0]"
0.055,0.74,0.2462837187568168,200000,"Bool[0, 0]"
0.095,1.28,0.26992835464868004,200000,"Bool[0, 0]"
0.15,1.4,0.2579573238842469,200000,"Bool[0, 0]"
0.19,0.26,0.24140865756286034,200000,"Bool[0, 0]"
0.1825,1.78,0.3293524325323724,200000,"Bool[0, 0]"
0.015,1.88,0.23799566696751936,200000,"Bool[0, 0]"
0.0425,0.02,0.25991467434750637,200000,"Bool[0, 0]"
0.14,1.54,0.2818743082721269,200000,"Bool[0, 0]"
0.205,1.0,0.245266719283955,200000,"Bool[0, 0]"
0.0975,0.84,0.2463223513232322,200000,"Bool[0, 0]"
0.2,0.4,0.286320071559731,200000,"Bool[0, 0]"
0.205,1.26,0.3209746588149953,200000,"Bool[0, 0]"
0.0075,0.66,0.270700211399572,200000,"Bool[0, 0]"
0.1775,0.06,0.2579667845219963,200000,"Bool[0, 0]"
0.0375,1.12,0.25400563864109954,200000,"Bool[0, 0]"
0.0175,1.28,0.24087975416104687,200000,"Bool[0, 0]"
0.1825,0.08,0.2683704160829499,200000,"Bool[0, 0]"
0.1675,1.52,0.3112083530112702,200000,"Bool[0, 0]"
0.1825,0.28,0.23979193503703383,200000,"Bool[0, 0]"
0.105,0.48,0.26050323019367744,200000,"Bool[0, 0]"
0.1325,0.82,0.23648245397960538,200000,"Bool[0, 0]"
0.1125,1.04,0.2553161285355908,200000,"Bool[0, 0]"
0.12,1.08,0.3162957485004715,200000,"Bool[0, 0]"
0.0825,0.46,0.24573915349005593,200000,"Bool[0, 0]"
0.0375,1.1,0.28052279363331056,200000,"Bool[0, 0]"
0.245,0.88,0.29635405857038566,200000,"Bool[0, 0]"
0.185,1.8,0.3234351876896827,200000,"Bool[0, 0]"
0.175,1.16,0.23685940183453427,200000,"Bool[0, 0]"
0.085,1.5,0.24775918769389715,200000,"Bool[0, 0]"
0.215,0.42,0.24312833101519435,200000,"Bool[0, 0]"
0.1475,1.44,0.3170146894583373,200000,"Bool[0, 0]"
0.0675,2.0,0.2633612884800167,200000,"Bool[0, 0]"
0.215,0.52,0.24046217500909262,200000,"Bool[0, 0]"
0.0475,0.76,0.2717591090358609,200000,"Bool[0, 0]"
0.1875,0.54,0.2379759193075054,200000,"Bool[0, 0]"
0.06,0.1,0.3003594279525973,200000,"Bool[0, 0]"
0.0025,1.42,0.28147161004740573,200000,"Bool[0, 0]"
0.15,1.6,0.25621441300376674,200000,"Bool[0, 0]"
0.1,1.54,0.3196770810739209,200000,"Bool[0, 0]"
0.07,0.42,0.2782594749608899,200000,"Bool[0, 0]"
0.225,0.98,0.28064414496536594,200000,"Bool[0, 0]"
0.065,1.78,0.22935969146378027,200000,"Bool[0, 0]"
0.0575,0.02,0.3011288687678634,200000,"Bool[0, 0]"
0.1325,0.66,0.28652861048284367,200000,"Bool[0, 0]"
0.185,0.98,0.2654479995303821,200000,"Bool[0, 0]"
0.05,0.56,0.24190400762916353,200000,"Bool[0, 0]"
0.14,0.5,0.2513282882550224,200000,"Bool[0, 0]"
0.055,1.54,0.2859570497842951,200000,"Bool[0, 0]"
0.1875,1.76,0.21439992891790413,200000,"Bool[0, 0]"
0.155,1.48,0.2419117353488219,200000,"Bool[0, 0]"
0.195,0.62,0.279571795503304,200000,"Bool[0, 0]"
0.0925,0.74,0.22549605191479513,200000,"Bool[0, 0]"
0.0425,1.12,0.28517955541997236,200000,"Bool[0, 0]"
0.0025,1.44,0.24342566047047742,200000,"Bool[0, 0]"
0.205,0.38,0.24706694385513575,200000,"Bool[0, 0]"
0.0975,0.32,0.25608342721997135,200000,"Bool[0, 0]"
0.1875,0.14,0.234672890622668,200000,"Bool[0, 0]"
0.005,1.74,0.25009729797945535,200000,"Bool[0, 0]"
0.21,1.42,0.33172158530133833,200000,"Bool[0, 0]"
0.01,0.12,0.25009729797945535,200000,"Bool[0, 0]"
0.0525,0.54,0.25259141039703703,200000,"Bool[0, 0]"
0.0925,1.5,0.3019714345125929,200000,"Bool[0, 0]"
0.0225,1.74,0.27824427896565024,200000,"Bool[0, 0]"
0.22,1.04,0.272778506641988,200000,"Bool[0, 0]"
0.06,0.6,0.26349237938402525,200000,"Bool[0, 0]"
0.105,0.64,0.30782958736575816,200000,"Bool[0, 0]"
0.0575,1.08,0.28821050864129,200000,"Bool[0, 0]"
0.1975,1.06,0.2525959622603856,200000,"Bool[0, 0]"
0.1725,0.52,0.25755481865604607,200000,"Bool[0, 0]"
0.07,0.96,0.30770318298289956,200000,"Bool[0, 0]"
0.1625,0.04,0.2504680555450274,200000,"Bool[0, 0]"
0.2,0.72,0.32449071456497536,200000,"Bool[0, 0]"
0.1025,0.42,0.28389172234744753,200000,"Bool[0, 0]"
0.09,1.64,0.2697812471606551,200000,"Bool[0, 0]"
0.01,1.5,0.27062792106541855,200000,"Bool[0, 0]"
0.085,1.06,0.29718017662941454,200000,"Bool[0, 0]"
0.1025,0.64,0.302291226960945,200000,"Bool[0, 0]"
0.1425,0.4,0.2593723055135334,200000,"Bool[0, 0]"
0.2275,1.24,0.29296999009934643,200000,"Bool[0, 0]"
0.045,1.38,0.24673957271537328,200000,"Bool[0, 0]"
0.1475,0.56,0.25564267588021317,200000,"Bool[0, 0]"
0.0675,0.32,0.2544498815304671,200000,"Bool[0, 0]"
0.21,1.02,0.29256834771371,200000,"Bool[0, 0]"
0.115,1.56,0.3223206759788011,200000,"Bool[0, 0]"
0.125,1.58,0.3032589333293585,200000,"Bool[0, 0]"
0.0525,0.58,0.258163072159819,200000,"Bool[0, 0]"
0.0775,0.68,0.24573915349005596,200000,"Bool[0, 0]"
0.085,1.68,0.25003999858304493,200000,"Bool[0, 0]"
0.1775,0.54,0.2668550838975154,200000,"Bool[0, 0]"
0.0875,0.08,0.2979576395148882,200000,"Bool[0, 0]"
0.2275,1.82,0.22313653740467942,200000,"Bool[0, 0]"
0.035,0.32,0.28925265455640004,200000,"Bool[0, 0]"
0.06,1.9,0.3039013547241514,200000,"Bool[0, 0]"
0.2225,0.48,0.2578424495004772,200000,"Bool[0, 0]"
0.1375,1.74,0.2525959622603856,200000,"Bool[0, 0]"
0.155,1.1,0.2783197673936542,200000,"Bool[0, 0]"
0.08,0.78,0.28058637709514794,200000,"Bool[0, 0]"
0.225,1.24,0.272902674390334,200000,"Bool[0, 0]"
0.1725,1.66,0.313694726576329,200000,"Bool[0, 0]"
0.19,1.88,0.23485956256686447,200000,"Bool[0, 0]"
0.215,1.4,0.326529611541538,200000,"Bool[0, 0]"
0.0375,1.84,0.29256834771371,200000,"Bool[0, 0]"
0.215,2.0,0.25060259133797563,200000,"Bool[0, 0]"
0.02,1.42,0.2811783276703156,200000,"Bool[0, 0]"
0.14,1.46,0.31711224310113306,200000,"Bool[0, 0]"
0.2125,0.28,0.268649331498915,200000,"Bool[0, 0]"
0.04,0.22,0.2426763315682235,200000,"Bool[0, 0]"
0.24,1.72,0.2303363916264825,200000,"Bool[0, 0]"
0.1775,0.74,0.25076761468625675,200000,"Bool[0, 0]"
0.095,0.74,0.3046020060948445,200000,"Bool[0, 0]"
0.175,0.92,0.2437215218515274,200000,"Bool[0, 0]"
0.195,0.74,0.26246605661746086,200000,"Bool[0, 0]"
0.1125,1.3,0.2975687742527615,200000,"Bool[0, 0]"
0.13,1.74,0.29980455219482527,200000,"Bool[0, 0]"
0.045,1.92,0.28082490227131307,200000,"Bool[0, 0]"
0.045,1.78,0.24989279371762027,200000,"Bool[0, 0]"
0.2075,0.8,0.2645248508733788,200000,"Bool[0, 0]"
0.13,0.1,0.27205434644680787,200000,"Bool[0, 0]"
0.075,1.36,0.23211069371737864,200000,"Bool[0, 0]"
0.195,1.7,0.2970929310243524,200000,"Bool[0, 0]"
0.2275,1.0,0.257232394544888,200000,"Bool[0, 0]"
0.1425,1.88,0.29888320327909207,200000,"Bool[0, 0]"
0.13,1.06,0.22686387735251218,200000,"Bool[0, 0]"
0.1075,1.7,0.31653020583613944,200000,"Bool[0, 0]"
0.125,0.66,0.2848258867374364,200000,"Bool[0, 0]"
0.025,1.08,0.26315749595321436,200000,"Bool[0, 0]"
0.1275,1.54,0.24445764165825246,200000,"Bool[0, 0]"
0.0925,1.9,0.3138861092237984,200000,"Bool[0, 0]"
0.2075,1.18,0.26046289192685,200000,"Bool[0, 0]"
0.0425,0.84,0.2670658366148585,200000,"Bool[0, 0]"
0.03,1.14,0.25978459427744244,200000,"Bool[0, 0]"
0.0375,0.98,0.28967986132308415,200000,"Bool[0, 0]"
0.09,0.98,0.22734474249386333,200000,"Bool[0, 0]"
0.015,0.02,0.24741352331061808,200000,"Bool[0, 0]"
0.0425,0.86,0.28247141535856146,200000,"Bool[0, 0]"
0.1275,1.9,0.25454700308880446,200000,"Bool[0, 0]"
0.0775,1.72,0.3065929833538431,200000,"Bool[0, 0]"
0.025,0.18,0.2703885835215299,200000,"Bool[0, 0]"
0.225,0.58,0.27243254648388704,200000,"Bool[0, 0]"
0.23,1.96,0.25021903551276026,200000,"Bool[0, 0]"
0.215,1.02,0.2902533403496199,200000,"Bool[0, 0]"
0.1175,0.54,0.248394574234048,200000,"Bool[0, 0]"
0.1825,1.0,0.26461745286898186,200000,"Bool[0, 0]"
0.125,0.28,0.24901813973851186,200000,"Bool[0, 0]"
0.1875,0.38,0.2875169554551651,200000,"Bool[0, 0]"
0.155,0.5,0.24136170365139575,200000,"Bool[0, 0]"
0.18,1.12,0.30247401874561636,200000,"Bool[0, 0]"
0.17,0.52,0.3188013541504199,200000,"Bool[0, 0]"
0.155,1.8,0.27184450262452675,200000,"Bool[0, 0]"
0.1075,1.24,0.22734474249386333,200000,"Bool[0, 0]"
0.0875,1.56,0.3018140101686773,200000,"Bool[0, 0]"
0.11,1.34,0.286679981342962,200000,"Bool[0, 0]"
0.1775,1.52,0.28168991359153767,200000,"Bool[0, 0]"
0.0275,1.06,0.2537985388298179,200000,"Bool[0, 0]"
0.1575,0.04,0.24657958013786674,200000,"Bool[0, 0]"
0.16,0.98,0.2715092435402412,200000,"Bool[0, 0]"
0.095,1.32,0.30018351516844854,200000,"Bool[0, 0]"
0.16,0.24,0.253622641676372,200000,"Bool[0, 0]"
0.195,1.84,0.22147368469682666,200000,"Bool[0, 0]"
0.0475,0.86,0.2987949537815122,200000,"Bool[0, 0]"
0.0775,0.46,0.24692343089735364,200000,"Bool[0, 0]"
0.12,0.66,0.28360367413323717,200000,"Bool[0, 0]"
0.19,1.92,0.2893318289487177,200000,"Bool[0, 0]"
0.18,0.9,0.28196221499030294,200000,"Bool[0, 0]"
0.2325,0.8,0.31086517389765406,200000,"Bool[0, 0]"
0.15,1.5,0.27341781317342406,200000,"Bool[0, 0]"
0.0975,1.02,0.29412233276443367,200000,"Bool[0, 0]"
0.195,1.92,0.2280263063021205,200000,"Bool[0, 0]"
0.01,0.4,0.2687380761600402,200000,"Bool[0, 0]"
0.0275,0.38,0.24117561554209688,200000,"Bool[0, 0]"
0.04,0.64,0.2697634850604037,200000,"Bool[0, 0]"
0.085,0.26,0.26143413064628224,200000,"Bool[0, 0]"
0.165,0.94,0.27531347207606494,200000,"Bool[0, 0]"
0.1975,1.46,0.26211256473948863,200000,"Bool[0, 0]"
0.16,0.52,0.264546408794203,200000,"Bool[0, 0]"
0.2425,1.54,0.2475584166177182,200000,"Bool[0, 0]"
0.0575,0.96,0.23346181015429252,200000,"Bool[0, 0]"
0.1425,0.38,0.2802156508014323,200000,"Bool[0, 0]"
0.09,1.6,0.32146374576600356,200000,"Bool[0, 0]"
0.145,1.32,0.27108139531516706,200000,"Bool[0, 0]"
0.1325,1.6,0.30699548323968173,200000,"Bool[0, 0]"
0.1325,1.96,0.2862335213893431,200000,"Bool[0, 0]"
0.0675,1.66,0.24733290044682135,200000,"Bool[0, 0]"
0.1525,0.56,0.23471435965383586,200000,"Bool[0, 0]"
0.0425,0.7,0.2882643582423222,200000,"Bool[0, 0]"
0.1175,0.62,0.27506323909374336,200000,"Bool[0, 0]"
0.1925,0.26,0.28825888066628835,200000,"Bool[0, 0]"
0.1225,0.24,0.23315692525162834,200000,"Bool[0, 0]"
0.2175,1.32,0.2903592536810456,200000,"Bool[0, 0]"
0.0225,2.0,0.2444912088349599,200000,"Bool[0, 0]"
0.02,0.7,0.29374834146234424,200000,"Bool[0, 0]"
0.155,1.64,0.32063652433264334,200000,"Bool[0, 0]"
0.2275,1.42,0.2807758036773164,200000,"Bool[0, 0]"
0.0825,1.16,0.2815139431334772,200000,"Bool[0, 0]"
0.0675,1.82,0.27895174622818786,200000,"Bool[0, 0]"
0.215,1.52,0.2571595770503571,200000,"Bool[0, 0]"
0.095,1.26,0.28156381828830856,200000,"Bool[0, 0]"
0.09,1.4,0.23117064995307135,200000,"Bool[0, 0]"
0.2175,0.92,0.3147261454560933,200000,"Bool[0, 0]"
0.1025,0.4,0.24305699235716255,200000,"Bool[0, 0]"
0.015,1.9,0.2882631490630404,200000,"Bool[0, 0]"
0.0075,0.06,0.24280797232489543,200000,"Bool[0, 0]"
0.1,0.2,0.2987949537815122,200000,"Bool[0, 0]"
0.13,0.26,0.2451649373890885,200000,"Bool[0, 0]"
0.25,1.76,0.26919635705175354,200000,"Bool[0, 0]"
0.215,1.42,0.2976139329149861,200000,"Bool[0, 0]"
0.08,0.54,0.30076824154250553,200000,"Bool[0, 0]"
0.08,1.3,0.22835517356816284,200000,"Bool[0, 0]"
0.005,1.16,0.24741352331061808,200000,"Bool[0, 0]"
0.1175,1.56,0.3223206759788011,200000,"Bool[0, 0]"
0.0525,0.48,0.26747040215467704,200000,"Bool[0, 0]"
0.015,1.76,0.24058674178236703,200000,"Bool[0, 0]"
0.08,1.68,0.25801062643577544,200000,"Bool[0, 0]"
0.2025,0.2,0.2700186695955378,200000,"Bool[0, 0]"
0.02,1.62,0.25626145651593585,200000,"Bool[0, 0]"
0.1575,1.78,0.27694272934887587,200000,"Bool[0, 0]"
0.0675,0.22,0.2513282882550224,200000,"Bool[0, 0]"
0.065,1.92,0.29691176135541286,200000,"Bool[0, 0]"
0.2425,1.04,0.2596600476296542,200000,"Bool[0, 0]"
0.0175,1.4,0.2906592451210297,200000,"Bool[0, 0]"
0.14,1.28,0.22935969146378027,200000,"Bool[0, 0]"
0.06,0.16,0.2894748685999864,200000,"Bool[0, 0]"
0.055,1.64,0.2671370145594776,200000,"Bool[0, 0]"
0.0375,1.88,0.3039013547241514,200000,"Bool[0, 0]"
0.0825,0.74,0.26206643755890713,200000,"Bool[0, 0]"
0.1625,0.12,0.2654479995303822,200000,"Bool[0, 0]"
0.1425,0.1,0.23588540103312464,200000,"Bool[0, 0]"
0.1275,0.86,0.2626927651535311,200000,"Bool[0, 0]"
0.23,0.38,0.2577483739680745,200000,"Bool[0, 0]"
0.0075,0.24,0.2847120670436574,200000,"Bool[0, 0]"
0.1175,0.32,0.24421187392067809,200000,"Bool[0, 0]"
0.2225,0.26,0.2698813530217705,200000,"Bool[0, 0]"
0.205,1.3,0.31653020583613944,200000,"Bool[0, 0]"
0.185,0.58,0.24177065785964752,200000,"Bool[0, 0]"
0.19,1.5,0.25101441141417796,200000,"Bool[0, 0]"
0.0425,1.04,0.2734859793517579,200000,"Bool[0, 0]"
0.115,1.36,0.28156760846626105,200000,"Bool[0, 0]"
0.1425,0.16,0.2767280238915867,200000,"Bool[0, 0]"
0.12,1.76,0.2801715845267196,200000,"Bool[0, 0]"
0.125,0.32,0.27049666336052336,200000,"Bool[0, 0]"
0.2225,0.4,0.28011922552325674,200000,"Bool[0, 0]"
0.025,0.36,0.25484882120512276,200000,"Bool[0, 0]"
0.2,0.06,0.28687287647971227,200000,"Bool[0, 0]"
0.2,0.54,0.2780814204613865,200000,"Bool[0, 0]"
0.12,0.02,0.27578359065190167,200000,"Bool[0, 0]"
0.0925,0.36,0.25091624583683875,200000,"Bool[0, 0]"
0.15,0.68,0.24046217500909262,200000,"Bool[0, 0]"
0.0125,0.96,0.2877054907886185,200000,"Bool[0, 0]"
0.24,1.06,0.2757522655768606,200000,"Bool[0, 0]"
0.0775,1.08,0.2942592618681296,200000,"Bool[0, 0]"
0.165,0.22,0.2621636215241828,200000,"Bool[0, 0]"
0.25,0.5,0.2895550376126057,200000,"Bool[0, 0]"
0.14,0.4,0.2657800194109984,200000,"Bool[0, 0]"
0.215,0.54,0.2803272619152087,200000,"Bool[0, 0]"
0.085,0.62,0.3089997627879889,200000,"Bool[0, 0]"
0.035,0.66,0.2395456879218673,200000,"Bool[0, 0]"
0.04,0.32,0.26996205448234434,200000,"Bool[0, 0]"
0.1425,1.76,0.325481864065142,200000,"Bool[0, 0]"
0.1925,1.34,0.26397974796681206,200000,"Bool[0, 0]"
0.0375,1.4,0.2874166539661996,200000,"Bool[0, 0]"
0.135,1.7,0.25362264167637194,200000,"Bool[0, 0]"
0.24,0.02,0.2889067814541568,200000,"Bool[0, 0]"
0.0675,1.42,0.29095342098913707,200000,"Bool[0, 0]"
0.2325,0.84,0.25479949331618995,200000,"Bool[0, 0]"
0.02,1.44,0.29904649816298645,200000,"Bool[0, 0]"
0.0275,1.96,0.2604885546932495,200000,"Bool[0, 0]"
0.1925,0.38,0.27531347207606494,200000,"Bool[0, 0]"
0.235,0.48,0.2942963289592846,200000,"Bool[0, 0]"
0.035,1.04,0.26247727602304594,200000,"Bool[0, 0]"
0.0725,1.64,0.24692343089735366,200000,"Bool[0, 0]"
0.0775,0.9,0.2621021650659956,200000,"Bool[0, 0]"
0.04,1.98,0.23474736553882822,200000,"Bool[0, 0]"
0.105,0.4,0.27695778168205687,200000,"Bool[0, 0]"
0.24,0.78,0.2751028716594034,200000,"Bool[0, 0]"
0.015,0.54,0.28855643144013055,200000,"Bool[0, 0]"
0.04,1.56,0.26457241564079115,200000,"Bool[0, 0]"
0.185,1.72,0.30640551496439833,200000,"Bool[0, 0]"
0.0125,1.08,0.2971829472215166,200000,"Bool[0, 0]"
0.0275,1.86,0.2437378124473862,200000,"Bool[0, 0]"
0.0225,1.68,0.2624803751005941,200000,"Bool[0, 0]"
0.0625,0.12,0.2584553006164797,200000,"Bool[0, 0]"
0.235,0.5,0.2720098479133678,200000,"Bool[0, 0]"
0.16,1.48,0.26727915525600665,200000,"Bool[0, 0]"
0.035,0.28,0.2776144725020663,200000,"Bool[0, 0]"
0.105,0.82,0.2674448452163567,200000,"Bool[0, 0]"
0.1825,1.44,0.27395678997440454,200000,"Bool[0, 0]"
0.11,1.2,0.3038293949379141,200000,"Bool[0, 0]"
0.175,1.86,0.2950541043082343,200000,"Bool[0, 0]"
0.2275,1.06,0.272243897763809,200000,"Bool[0, 0]"
0.145,0.36,0.26857851814066547,200000,"Bool[0, 0]"
0.195,1.64,0.283860488803209,200000,"Bool[0, 0]"
0.1375,0.94,0.3105146286390586,200000,"Bool[0, 0]"
0.0575,0.62,0.29366125433212253,200000,"Bool[0, 0]"
0.2325,1.24,0.23117064995307132,200000,"Bool[0, 0]"
0.195,0.4,0.25663639274233335,200000,"Bool[0, 0]"
0.0325,0.82,0.24717336996785327,200000,"Bool[0, 0]"
0.2025,0.52,0.3016223309525457,200000,"Bool[0, 0]"
0.1325,1.2,0.26199362006437615,200000,"Bool[0, 0]"
0.0375,0.16,0.24706694385513578,200000,"Bool[0, 0]"
0.0075,1.32,0.25718211937218016,200000,"Bool[0, 0]"
0.15,0.34,0.2664246335285052,200000,"Bool[0, 0]"
0.025,1.56,0.30320879093786635,200000,"Bool[0, 0]"
0.0375,1.32,0.23147047478556587,200000,"Bool[0, 0]"
0.155,1.5,0.25305811826342456,200000,"Bool[0, 0]"
0.08,0.56,0.27092378244646853,200000,"Bool[0, 0]"
0.025,0.16,0.26315749595321436,200000,"Bool[0, 0]"
0.0975,1.9,0.30430534949894406,200000,"Bool[0, 0]"
0.245,1.38,0.31094778291060177,200000,"Bool[0, 0]"
0.1575,1.48,0.2952962091866872,200000,"Bool[0, 0]"
0.1625,0.92,0.2239313441500126,200000,"Bool[0, 0]"
0.0975,0.08,0.2552322652702337,200000,"Bool[0, 0]"
0.1875,1.96,0.25107197977081996,200000,"Bool[0, 0]"
0.1225,1.24,0.2851354400523221,200000,"Bool[0, 0]"
0.0975,0.14,0.23600469296709048,200000,"Bool[0, 0]"
0.1825,0.26,0.2779108913704508,200000,"Bool[0, 0]"
0.1875,1.84,0.31635043003454455,200000,"Bool[0, 0]"
0.0825,1.86,0.3039013547241514,200000,"Bool[0, 0]"
0.0375,0.56,0.21887001876036943,200000,"Bool[0, 0]"
0.125,1.46,0.3138861092237984,200000,"Bool[0, 0]"
0.2325,1.46,0.30881926289987893,200000,"Bool[0, 0]"
0.0475,0.52,0.28287316822463926,200000,"Bool[0, 0]"
0.0325,1.3,0.2723505723492776,200000,"Bool[0, 0]"
0.2275,1.38,0.28879722533624286,200000,"Bool[0, 0]"
0.1975,0.2,0.26121139262007254,200000,"Bool[0, 0]"
0.17,1.16,0.2931676390546339,200000,"Bool[0, 0]"
0.0575,0.52,0.2265015599298401,200000,"Bool[0, 0]"
0.1275,0.66,0.28988175075670697,200000,"Bool[0, 0]"
0.085,1.56,0.2790322669604513,200000,"Bool[0, 0]"
0.16,0.36,0.29301106925691844,200000,"Bool[0, 0]"
0.0725,0.84,0.2530679322991728,200000,"Bool[0, 0]"
0.1525,1.5,0.29070009275990705,200000,"Bool[0, 0]"
0.08,1.18,0.3131951595318939,200000,"Bool[0, 0]"
0.105,0.5,0.2735056646813796,200000,"Bool[0, 0]"
0.1,1.52,0.29939172158418387,200000,"Bool[0, 0]"
0.025,1.22,0.26315749595321436,200000,"Bool[0, 0]"
0.1725,1.56,0.31396480217192724,200000,"Bool[0, 0]"
0.1775,0.94,0.28606680037485965,200000,"Bool[0, 0]"
0.22,1.78,0.28685128171839247,200000,"Bool[0, 0]"
0.1475,0.34,0.28475325864002615,200000,"Bool[0, 0]"
0.1325,1.82,0.3145829310853896,200000,"Bool[0, 0]"
0.2175,0.26,0.255628168999721,200000,"Bool[0, 0]"
0.25,1.88,0.3022976763077329,200000,"Bool[0, 0]"
0.165,0.5,0.26450669147135375,200000,"Bool[0, 0]"
0.0325,0.56,0.230667111090205,200000,"Bool[0, 0]"
0.0925,1.14,0.2881421468438182,200000,"Bool[0, 0]"
0.1925,1.72,0.2594038950791818,200000,"Bool[0, 0]"
0.18,1.38,0.22858958928469386,200000,"Bool[0, 0]"
0.225,1.72,0.24544053619279355,200000,"Bool[0, 0]"
0.1175,0.02,0.2948866131198681,200000,"Bool[0, 0]"
0.11,0.66,0.2304808468945182,200000,"Bool[0, 0]"
0.1425,1.72,0.32125187889265794,200000,"Bool[0, 0]"
0.0325,0.14,0.2633612884800168,200000,"Bool[0, 0]"
0.1475,1.46,0.23409322860645201,200000,"Bool[0, 0]"
0.0775,1.74,0.27252748179276753,200000,"Bool[0, 0]"
0.1775,1.1,0.24226218561182936,200000,"Bool[0, 0]"
0.0125,2.0,0.26079909157472747,200000,"Bool[0, 0]"
0.1975,1.94,0.31343578198428423,200000,"Bool[0, 0]"
0.1775,0.6,0.263800523821531,200000,"Bool[0, 0]"
0.165,1.88,0.31654842417627366,200000,"Bool[0, 0]"
0.16,1.96,0.3039013547241514,200000,"Bool[0, 0]"
0.015,0.5,0.2835083133045554,200000,"Bool[0, 0]"
0.0775,0.34,0.28366230258849695,200000,"Bool[0, 0]"
0.2025,1.66,0.27921198533406366,200000,"Bool[0, 0]"
0.12,1.32,0.3131951595318939,200000,"Bool[0, 0]"
0.055,1.18,0.26151868054006633,200000,"Bool[0, 0]"
0.2075,0.38,0.280944239336661,200000,"Bool[0, 0]"
0.0275,0.46,0.28064414496536594,200000,"Bool[0, 0]"
0.1475,0.14,0.2852194259139845,200000,"Bool[0, 0]"
0.225,0.8,0.2545470030888044,200000,"Bool[0, 0]"
